A,B,C,D,E,F,G,H,class
6.979474080289961,3.646791560863296,5.259524952461856,7.872393531951353,8.860708512876828,5.804138961107576,2.9088488015184524,6.190152864372607,1.0
7.235098539509128,8.092156939283107,5.782637147530478,4.510142736337668,2.173301567649305,4.990334787766468,2.8150127379716103,9.128454517137484,1.0
0.9075647058935843,0.6231181718523937,5.466313235500885,7.778054513036818,4.569302414472709,6.980679209164231,0.6482352236486477,7.946376567550736,1.0
8.187670009167638,5.7824163987221375,0.9927678923158212,6.3379257561180635,2.917592342573209,6.280047935645575,3.8647488546514017,7.180936134494704,0.0
1.0563069618826704,0.19646560202975172,8.352980520019491,5.116737369908025,4.2699061683847725,8.348973986421262,8.529820288021186,4.4551096988690215,1.0
7.709314055857699,9.560117965645293,2.064100885351353,5.147076872877738,0.02008584694891291,9.655958603421363,1.8919141155658559,0.49436322285332124,0.0
2.230638844418541,7.166976006434139,3.610652906095899,3.3566406015187225,9.516324518876814,5.275068873349465,3.1338638922056528,7.568267233268071,0.0
7.552039469145061,9.275402051550035,5.482139378245423,5.340223563961141,0.14681902792979096,6.216059563715759,2.662540988700327,3.3906745390455697,1.0
4.861365345370667,4.5056522441125075,7.591825084006258,0.2800797230509422,9.551601510943078,4.115965138151722,2.9751939813970374,7.784648364055615,1.0
5.641675288592866,5.903795131117495,8.017013316334792,5.1402564564331445,0.7280339428058902,5.001234782425344,2.017822908939262,2.29743509212443,1.0
4.851198923757444,9.52225695287734,8.530910614783902,4.5028900949194925,0.3747454270369144,7.58835546243853,2.201048769337468,8.72620019581558,1.0
9.143445884336897,1.7767643564234248,4.528014850951373,7.817801708885672,0.3965404151121943,2.414964093125993,6.8514549994103655,2.66787094104966,1.0
6.855553212156716,7.291453363879995,0.6155359638540103,0.859180785028455,5.599003828212888,0.5760990511026087,0.4158066261508697,9.051406373611893,0.0
1.6404265404416907,7.837202635927204,2.3338293430095423,7.208376932591922,1.6197655263213806,6.2550524402499335,1.4816744630977086,5.910220537297763,0.0
2.8892991208053864,6.635981426965118,5.28906168871819,7.8705042782153445,0.9692284386122196,1.0384334828445807,5.406764866701778,6.7133737777799745,1.0
2.7053372436419307,4.990947757588378,6.126198951132205,6.186517830833006,3.9870042574065434,5.598599855539044,7.507646746242978,3.8296313212473923,1.0
7.878039999606525,1.2940624256948385,5.447309957798389,9.045343935403462,8.288873622486676,1.9139888107573955,2.288996857420017,3.0314907096240793,1.0
0.40893731358479846,8.80567636742849,0.20060565520883422,2.3979808975055725,2.2448166422757785,7.013336710006197,3.0764564848171827,8.08090879722994,0.0
9.594485861038155,7.844659121831789,2.1040035614732364,9.151516987906342,4.858874807595109,8.678720228027373,4.380002812753658,3.3402875157665726,1.0
0.5865249447839349,4.25160858462927,4.476163124620172,1.7647660795728481,2.775807127317691,5.4663546037702915,5.725167703234769,9.27958643082011,1.0
7.033488949692604,7.706526991305243,8.967189884366306,4.085303561628468,1.56635115843624,0.5275855979405253,4.7148652916350295,9.983581923612956,1.0
6.703149679967797,9.424647343134216,8.040928594280691,4.426242523630054,3.417299125033929,0.4000277243025374,0.09031577592931828,3.418600949354821,1.0
5.634218165051155,9.881229705413311,0.5901960048119703,4.463918819215989,1.6074644292459006,9.564922877275045,3.4890509885017975,0.12994540578970093,0.0
1.3168852991384017,3.402978533697658,0.5367211588600662,3.5966145533644545,1.3417424801337985,8.622505254175959,2.8497703206190517,6.407250067354646,0.0
2.376355209566783,8.824206934849329,3.5088502612426797,5.894360202581476,1.9160653518993542,1.4631524533402296,4.653055521682895,8.904324825693127,0.0
7.976940492134324,0.09097770474072009,2.8546549700783155,8.097506986610986,1.4231358147906215,9.217742324455166,5.599553014939554,5.661098593011405,1.0
7.5660757821998,8.577565805507758,3.8148060824139396,8.55526555813992,4.532367330696996,8.154777783209378,2.1521852721393184,2.3067238622473307,1.0
7.276050291585269,7.8090516983284,7.666709298622203,9.418471015000092,5.294666402177198,1.8266992318494601,5.472763706402974,5.535608183143932,1.0
2.150505993114731,8.000545694753425,3.7205682767535153,8.160989368470569,3.767992843858645,2.0714252505669095,6.4070651810417925,3.5726734631556467,1.0
0.31017379921907673,9.287077233508796,0.5192175192424175,2.207485337119105,2.803728079971691,1.9480325123307551,9.468786419925399,5.957115264833259,0.0
5.413886814791077,2.9442612573396385,7.524722678800893,0.5481580067028302,6.293150936480204,5.958740839052773,4.420416543762055,7.433566092388304,1.0
2.7836899144608362,4.576825632241746,1.621727750187032,5.199558406327548,2.784818721079221,8.04706500113207,2.6282476235327756,9.04080716648734,0.0
0.8194833268229529,5.849685016920564,9.780018658299745,6.654198051983858,9.97948869856964,8.125597885711738,2.318580045914962,1.0170017335883097,1.0
8.643989958207527,6.942452822123121,5.23287945391076,0.959526989828251,1.2605660064616353,8.020704622163729,5.1845889606884885,0.5147539575648119,1.0
7.695419436054709,7.231647816689275,7.019772520083026,1.6242913322478159,9.94968489715546,1.5847414195723364,8.571356653514952,9.413856609891845,1.0
3.4689290636411183,9.998541172362184,2.8990979702368183,9.038482334106059,6.2053829063127015,5.496959839534499,4.450017768908728,2.038963306027004,1.0
7.5745189820220205,5.755824010154208,1.1990689049522396,2.733332855152258,8.055085211884998,3.824889165752908,7.781058110892889,2.165294987156239,0.0
5.704336462434978,8.542088747867775,7.633055258140816,5.927908274661194,4.00191052904458,8.958680995249505,2.968783655658993,0.8674697018618094,1.0
0.474683458355587,3.034990413194275,4.501130567254004,0.6865216447450706,8.563101511943517,1.1417098111280233,5.155961438330438,1.9948349308254232,1.0
0.2753835104134883,8.70761093147902,0.9426682666794339,7.50531213813844,1.9608624674592556,0.4200231522259823,9.479528514309104,9.338694741285787,0.0
8.742782873792498,7.8326564109711345,5.125259060475517,6.524542681091102,5.383615080559335,5.360899771184343,0.013833472785934608,9.898692776244824,1.0
5.609262903475239,7.344918362546107,8.876446409586782,0.6449894046614779,1.2493480178371985,1.992278405475817,1.0586172018205364,0.290770608942047,1.0
8.797918745251854,8.26620416232535,9.081763365144614,1.3127518312433495,9.5646132356121,5.7701972884433115,9.42525913176292,0.7969588531984739,1.0
0.6601371699509151,5.3999180634524215,5.253660752941035,0.19034867526357635,0.9051450807000272,9.266248414126792,5.157264198934063,3.5950848553501045,1.0
1.895432140092319,1.6644950292133853,8.298556481815453,9.18842844789192,2.8336158866787686,5.9090892873221454,6.239195638662338,3.7366046355507656,1.0
0.3708639122061663,5.807994974996915,4.517074699040464,4.401916437893264,0.8541926644741027,5.14787085043398,7.610901214216236,3.091159222110038,1.0
7.502125168558408,4.966877730800814,6.299175650194021,3.6760951708184955,8.044145090469568,6.99459430545351,4.104884033118363,3.851506777022502,1.0
8.448662620376334,6.204565559698323,5.200773965998692,5.963614251440955,4.62636695120659,9.144765403114182,0.5772881932869889,8.68939615388967,1.0
3.406868214204455,2.0532070550256796,4.496516804969555,8.625498735519484,4.695635991592208,3.958945489606301,5.272013049206102,4.337219898249831,1.0
2.7005726817706477,0.8678766844462771,5.347287727229444,3.0452619245143,3.2564485477811678,6.1099275115913105,4.476573883839076,9.112648529691604,1.0
2.692787614984413,3.344489832107911,0.49934306526100425,4.783370648574766,5.588626080423483,8.326811962260205,6.278128051240387,5.962781490919057,0.0
1.1766413960752709,6.041131645642681,1.6677602490942411,3.284921280784616,2.191415753753528,6.4308623064893125,7.412627353869401,6.747298320650375,0.0
6.345482347189774,1.9732145271816315,0.9615948780903694,9.731890753075097,0.1298710974228212,1.5223983071381275,5.963440605805354,6.090676906880006,1.0
3.592896603008758,7.861407166525517,0.6476263518564862,8.581344611871277,1.834265474332778,6.2337431174110325,5.161125513619487,7.874105475304649,1.0
0.588663039470464,1.034315738092313,2.0440892207356387,4.48320659359835,2.3335291911148017,6.267429424366847,1.1948626573311516,8.277351326909143,0.0
0.33189613374555726,3.145170221308761,4.263470573048172,2.8567117790558094,4.367327043823691,7.532105349407999,2.7162871977872616,5.251807065426442,1.0
0.08826260134423891,3.0158486184665367,9.88401765743151,0.38952000763240346,6.263541607721708,9.485731072392694,9.695505760454576,6.510155818133123,1.0
3.7547270587327244,0.2133376791329844,6.413036205139987,5.077799042939103,0.07193802238734226,1.1369545707623496,4.386191526136267,1.5703050904660876,1.0
3.0199572084107307,1.8455606487884646,6.1645891946613505,6.322751140574372,6.709292577210359,5.8966189835541085,7.237215385850896,6.495564628952664,1.0
5.434220381207312,6.699204256788443,6.602562348393612,3.0630756573781803,0.8950397462323412,5.63425468776672,6.2048665959174,0.2791160375937962,1.0
4.5013650485015555,9.032766773267882,3.424303281236507,3.674141146213772,9.266175491315028,4.628404007059955,7.840235476982421,3.5457070934723967,0.0
1.7137528586811779,5.1064618995400854,8.935254833891376,9.165392654824974,6.042634836509616,0.03467242647541391,2.5801759694034954,4.8425116101128385,1.0
8.236699306365294,4.1636577782965,8.74689313265155,7.969916138106065,5.299236620739011,9.233055134757123,4.992219034346802,7.040061639685198,1.0
9.953170545576924,7.659743169866434,7.621466122704898,0.29359242477113967,6.65665269208326,3.297817687003181,9.550471532545972,0.7462894257927255,1.0
7.315482474085724,6.715651623306561,4.677673134929102,8.656263953059808,0.09770058109585089,5.419281496757473,5.188229507586648,0.29159537380903044,1.0
6.701528834132562,3.823600355417911,0.15209318642339875,5.326400731896691,6.265369173797223,7.246222397868487,6.954223828318847,9.39902471966047,0.0
3.9466807134990245,5.339684111776744,1.3466577161081283,1.3091275765157495,0.394316200799788,8.800128323564278,3.4425698510915548,7.778702865729706,0.0
8.498111316151542,2.614913997090339,6.274644776145336,2.1774883532403955,7.167880058441053,5.949550982944918,4.634332155758239,3.218939012999278,1.0
9.448534489264178,9.718554631798234,9.212543417209462,2.3454789707220556,9.06425762762,9.755830637482045,6.488032658507529,8.713717124853114,1.0
3.899361484793137,5.796286791529258,4.259924111552925,0.03742009520150025,6.310563051924896,2.9387046298170425,8.662122954668321,7.289908355000236,1.0
0.2843290028405887,5.339509817697766,6.858697900756297,4.6313263196813645,9.409863481175679,8.080464018247435,6.636937848440589,9.521692012737336,1.0
7.152586422153576,8.683276170459195,5.428091285621273,4.012208801346264,6.384605943409959,6.999544731335615,1.0159919213263569,5.925249005028647,1.0
5.585563941469452,1.4025439270344842,5.0099065388215545,6.481089650919781,2.736612020355531,4.711986394768971,0.0438650234017135,7.750189330450468,1.0
7.505505671345586,1.7383121267421298,4.32785723538511,5.928494321627301,5.916265478641568,2.30781207210243,3.332553380249869,5.0502078526987,1.0
5.55648203609933,9.822848730454549,5.3351583081060046,7.454636420200104,3.647661274421589,0.07771671910043243,9.504018991321571,0.7452831906481927,1.0
3.8562312571954473,3.963988079424711,7.309518426384055,8.647416651120333,4.806940800769514,4.208884986509467,3.8542242844964,2.622925304629801,1.0
2.2328276892012875,4.342866364484454,2.3626404410996305,6.314842039859965,0.747480717601724,1.11869545675096,0.12551769399447577,6.260460229034479,0.0
9.464468871829235,8.016045103127144,3.839995726539941,4.822061488861889,6.986134356072899,0.21072636070288864,9.62091505082445,2.1345221978983577,0.0
3.0132030153555567,2.5967833575410912,4.093878351058008,6.2918339006827,6.128405190053679,5.952189290140385,3.135973256769382,4.918876536696809,1.0
6.869922128116666,2.6982712257088473,0.4048155394439523,7.635715475191177,6.799472780047848,7.367743185324368,4.091773804634973,4.803747973311804,0.0
3.460938256448629,7.068932612586412,0.25904932520060653,5.015958172298531,4.361919478809712,9.566283033175543,4.103980415450177,0.130225747772289,0.0
0.4018028037076127,6.61832245751814,7.5054313027661514,6.092903228019853,1.5900128129641633,3.036279520940901,1.0975977514583146,4.784920536002798,1.0
1.5702008676129242,8.513065167134876,6.586642724283487,6.943115319392619,4.783980577716536,7.595344690792261,6.0316467987687306,1.6292942714647385,1.0
3.676533321309212,4.316923954157042,0.47191370377482333,6.978806366813716,6.626185787732317,9.679767025211905,9.061032300682403,8.735192336648478,0.0
4.989779136662074,1.3196321478183037,0.04208690680467919,5.6634197525875765,9.110334996984742,6.2627779959660925,3.805924539356763,6.400061990368969,0.0
8.277302519432547,7.987484186790774,5.109749604559112,8.944214721672635,3.7981576822005803,8.360577031690156,0.3136277873617044,2.765915495791157,1.0
5.101247090730624,5.031218481359318,9.861169206994889,8.056023489610197,7.198446508648156,4.433769590218159,9.528923267044092,3.4573634299743485,1.0
2.261985511544818,1.3860700537388093,9.474724702832951,2.9762679534043923,4.246648026940897,3.2580924754550002,4.27581298262861,8.722478477364128,1.0
6.377782530862428,6.3786224132457034,5.267197307460604,2.024740338262183,9.306939624858952,5.736886053128463,7.915329316740001,3.342385719686185,1.0
3.9755171591050518,7.950844625995231,7.043684069978391,5.463188245611015,9.710475940442533,4.348761687094351,5.672577082762906,0.6734945438770634,1.0
7.485626265343363,3.0465819146633732,2.4507191804050885,7.916897523822835,8.312785504245085,5.278149061579328,8.88392203391202,6.632382826282534,0.0
3.79449442353178,5.12330653746663,7.623118926810532,7.357643049730451,5.075604903476164,0.8899252172752214,8.557226760458436,2.4773620298999854,1.0
1.404453584944323,1.8475073741236947,1.2881840714948556,6.454507818321716,4.063654902023952,6.0520301144268105,2.9639019762449803,1.752128204075527,0.0
3.2262956589866376,8.48243283824088,4.56380535970744,2.4063613457716118,4.882646039545756,3.927509003835948,3.439768137689426,4.207304032478505,1.0
1.201097172450717,7.894551356134414,5.109068530317192,5.326981977382351,7.935346781934813,7.600062938977282,6.210414455704108,6.5404518841465205,1.0
9.351294490840358,2.771127637472927,1.6516774260351674,7.357526637846088,8.848283988455686,2.870883191318571,9.676112075078334,1.790391813709964,0.0
2.7186844549881917,3.910389645443897,9.317259753275334,8.503370147758694,3.9048529985120806,3.392802926570957,5.60127888037575,2.4321920482739623,1.0
0.5687597658791943,9.640923217649757,9.39782857721186,7.218135129478293,9.325729995878593,5.446226438894717,8.641164787719642,0.5337040033380613,1.0
4.5770371992277825,0.04141645429285523,7.172164828695937,3.7027694332266545,6.525376028846859,2.995427480788254,0.7512017748147215,0.028747029138086466,1.0
3.7683148735459104,3.250189501433405,8.711011520822115,9.122128087918224,7.026182404742313,0.3540840241663412,3.391449348150788,5.121789221992428,1.0
9.773613958849433,1.4794581301477006,9.437419539085361,7.127670127644462,6.4986265842588775,7.021883432204543,2.1301989868163362,3.2984508108187462,1.0
3.2955599983423625,5.542185720375956,9.177947430748839,3.1770577061525875,7.167673993150029,3.435370265684312,7.257889602221923,3.90302293916575,1.0
2.9696958962001654,0.5716864114214371,0.44826411995402604,2.7771464635801957,7.252078005983764,0.7268598652790603,7.936926417581459,5.276388768315461,0.0
6.980082892625958,1.0134377298856068,8.968285551787552,1.0829568079490248,2.7606134343418898,9.769805962607563,3.519124883479501,9.327769516425056,1.0
7.225430883528345,5.470169827049664,9.59141849750029,0.13324980441441037,5.6574043261672085,7.251792724661733,8.594960193790243,0.8348410057122613,1.0
0.19412198914716794,2.6415561159407996,4.311533685721608,7.4884444109691,3.3570494830532094,9.58533774115686,4.41422149727669,0.33128105843248323,1.0
4.8713014335573845,9.731205154477408,4.143481257775845,8.994221508150414,6.770534521536984,7.983212730710736,8.157084934549424,3.5360905493790487,1.0
4.587379887125227,3.5736510851005896,0.7004809111147647,3.5625667731205968,7.372456665059486,2.571757670029511,0.7302073092198402,4.993551937669003,0.0
9.538390593379136,5.830107705035185,6.6000194095327425,5.38806921148214,6.513436422310054,1.6607770733224703,0.42690298741560384,6.516287591168437,1.0
7.650448917804772,0.6945947528347973,3.0586724065181348,8.013994901758558,4.436175997848655,0.7327473691558206,4.165454233727762,5.035414695204688,1.0
7.826023575408842,5.47520706038621,6.420383514192918,8.003157440639193,5.756807658196834,8.472517379891118,9.713995019774954,3.872149236578313,1.0
7.150308962143004,4.702910462028525,9.294791393535602,4.62726645550659,4.062520262320639,2.1354389499834845,2.4000803974363913,7.837510010360443,1.0
3.803392633807048,0.12343764999705242,1.2533534267487156,3.712016176121552,2.2958314045384154,0.7455517644289333,0.4385870866493369,3.8937738121916867,0.0
3.484921858802601,7.234546860845428,3.065753411411025,9.449887806473052,6.549335570668013,9.948487334186755,0.09862301866855328,2.1522149095731247,1.0
0.44786347874978927,9.723180670285306,6.179810819057851,4.7901271689946565,3.7672448083595844,2.996060376368279,4.477236436947178,0.029052534693547738,1.0
9.635015807502109,4.200981821757725,2.6693974924205213,8.534566007079789,8.893958137305475,8.159188170766484,9.99385019463725,1.3394915414972375,1.0
1.9058868302949006,6.967488987883456,9.636866690843014,2.6713594884615075,7.6386603915275995,1.6226558184799167,5.385272658592123,4.4077574226819225,1.0
7.123393844274108,7.103622583304411,0.6588768796407241,0.3026229005024006,4.321657936710173,0.5465875858340208,9.62829644062059,1.4456347908855027,0.0
0.044952836686639186,1.740535152759467,3.9356715741131687,8.206333047485622,1.3678786918988628,3.2327581120535265,6.4612421469532215,1.8649672777471782,1.0
9.140319864437572,2.6019958359456616,8.162192941993588,3.325978396092898,6.227908801527578,9.25757090848745,5.053888041959736,3.7583304959944783,1.0
9.09649241281395,1.1591101742857435,9.992950761676173,7.494156513416119,8.41245011282213,7.749650542933804,5.96846176309996,9.574125828331855,1.0
3.3782661344445186,6.104640252453672,2.619191496858899,5.85423989653444,8.708902141874376,0.9268847117292556,2.135794969340928,9.990561482255497,0.0
1.42934495237509,2.8007198776235196,5.513394140331248,6.94086948111344,5.118762775365769,3.583012641719625,5.703414310553137,5.238304842067507,1.0
6.859569321278107,6.1626462358766085,1.7483509425570098,8.18693843849302,2.1773995671843527,1.607596680383826,2.6763833242470616,8.039927402835348,1.0
8.746850833514406,6.392331829081595,0.6465355732408395,9.718897023740563,0.9036690616993293,4.310126693253247,2.714889855446131,7.319564329579168,1.0
5.834909210557737,4.697799789073662,5.5089112873354305,9.93133727502128,3.8755992008083364,5.013521160414653,0.44163031706770606,1.4378974818548484,1.0
4.5678252859607635,2.514054779406021,6.573190375532501,4.5453800824697606,8.6301462493612,1.322743626927706,8.523527272058768,3.410616167055193,1.0
8.382051233338341,8.511900499393992,6.278772397207729,4.29433053255301,4.854571571939904,7.455462284651339,2.550090970891379,6.774306562316968,1.0
7.87547635371329,3.2905142990025027,8.742930878981939,0.21717440075803562,4.607922877749368,9.77928907655428,7.543236942037664,1.7928360086699757,1.0
6.334960616037561,8.442631230060444,7.614876136303726,4.368014550039264,9.289708071674852,8.512424797775386,6.378453730583759,3.563860026590487,1.0
6.194083377889253,0.9927400204748049,4.028239752820103,0.7559787832622844,1.9926546863626016,5.388273071155138,9.810535633102996,3.4978970230746698,1.0
9.17653223409207,0.8392032996030574,9.480040555144392,3.259168894374287,1.2809993661908003,1.459124311503105,7.6044964456131865,6.140881507778545,1.0
9.920415353536631,7.282225973221652,0.4037566657717351,7.0296491788711455,0.4923479626269167,8.760984394805757,4.257559943703556,8.018655035593612,0.0
1.497707922801066,8.749497858123817,9.907519283057393,5.283618584335327,4.602572695179776,0.9543251851027323,0.8987041044752409,9.579843563825781,1.0
1.1759524128755316,1.7204515267714526,6.184552069110522,9.816747105283273,2.3102524269589217,3.4925371004509573,4.693985192753621,5.697862462326925,1.0
5.260434277298232,7.375684127560968,4.806389098962672,3.374341527433571,7.505285927744167,9.980900908900004,7.5341186890814384,3.218747138504062,1.0
5.991053368476981,7.523402260957349,5.952376831238485,1.2774474983580153,4.74560843042031,5.932169714441592,6.248714936516651,6.7296645236066075,1.0
6.799433215013493,0.03455332700402991,3.574424068450627,5.793469711960774,5.668957674773298,6.55539441477221,8.768135458313939,4.668805285388723,0.0
6.608282514625962,3.555303041215362,6.334065782224583,3.4886741937261547,4.033790343362854,5.547716175311265,4.7869291179553315,7.062624476059385,1.0
0.9967417373570853,8.85913251008206,7.050538274246524,5.97477835904537,9.666636821612983,2.357362624368861,8.161507875711647,8.102686536179608,1.0
0.6332672254479788,6.499467109072072,2.2805009247388797,3.1390620220438925,5.740536240458345,3.864092191379147,7.520796065013259,6.885507679643786,0.0
0.8963663840197911,4.385582013825991,5.6445372101497835,5.932075507110487,1.402590200070234,0.12646607808913468,8.026267956207388,3.2993907335907635,1.0
0.3654773157165292,1.6472156480363465,3.6302892049057087,4.6399414377777015,5.907131251491371,8.219330260723789,8.757367695245886,9.376974597039085,0.0
7.4620823428033765,1.95648017085989,0.46619193497347555,6.768827432980219,8.843249924354694,0.10470513034390838,0.2420147493807734,8.063812520778855,0.0
2.9224994536574544,1.1432720096669136,0.1301119828614239,0.6260580883263644,7.351356894186248,2.23176031364316,2.72490513986831,0.3698446276939882,0.0
0.8730952919340829,9.299098177553976,8.479319549580286,1.107367449312422,9.569801010717025,8.739485867638862,3.517821855396994,1.189767300816752,1.0
5.693222034693983,7.957810209135677,8.422616690134765,4.727363402919381,9.076624415641618,7.079713651256973,8.115731031827192,9.306799625980062,1.0
6.388533026581898,8.378416399750483,1.4946341586790335,4.037950499317117,1.2929375994552106,3.8364557685798695,3.391597334315648,2.4133720232132783,0.0
8.346700001419167,8.886589105166701,7.531625137196648,5.095826444564324,1.5070766787105039,8.977535888364963,0.7210331246847446,6.7456942926538765,1.0
3.4232020721020486,6.080296290798567,1.7651753888565869,8.010544792930425,3.288268682240465,8.296907334157424,7.866502579783638,4.988925419407143,1.0
4.935646499344573,0.7814898343162135,7.454929924128083,5.726746349488186,9.72510825076714,1.44820066226794,1.2555979121206196,3.7046335392733356,1.0
2.1615052154856906,7.92173459409943,2.4422233106235556,3.419620926603023,1.140575580184331,4.422487803257802,0.6974078569139752,9.727520904539638,0.0
6.426619194025935,5.62005542544319,5.286039059196402,6.84120537475115,9.473247434706087,7.689130168104452,7.0486208303270725,6.705265711596189,1.0
8.042668158029324,8.448381709892699,7.277355116071983,0.9082782695375646,6.600668922406977,9.862466386629535,6.638905878959226,6.121919633106671,1.0
9.309135011877167,7.234854272170161,2.5623056312216907,7.27344147518762,1.2787375137511858,4.599578142462738,3.1998785449273406,0.949962873278184,0.0
8.142728186986451,3.3524425558454887,3.3780119518668594,8.592313817343717,3.9774149608133347,0.8075865096865331,9.984026412507877,3.6186438153378297,1.0
7.903229777748576,1.6326369468928181,3.690947994149619,3.814899802579145,7.842944801542737,7.173928309435581,5.973341783906894,5.0647552395366,0.0
6.043719911362235,7.827247099369514,2.1134688167403946,8.245355892889958,8.404915217064193,6.814103766344909,6.846487455464021,1.85361438497477,1.0
0.294168520108512,7.01866083858545,3.253929360203945,6.226245111033926,7.299430122106372,6.285282783363816,3.496888989340544,9.78000294511492,0.0
9.27303118760083,6.27882110368642,8.60961836353119,2.6622226220922487,5.508507868227548,6.782943334886406,2.8017554756414564,4.322577117470795,1.0
3.7377692301898726,1.720004982952682,4.312527257464915,7.188821492567051,8.788108174083472,9.473031356674067,5.220369456165135,6.210122625982095,1.0
8.726757700590218,7.061478938478655,6.528678848378399,8.38021099650744,5.105572803772157,0.17617583429093586,6.559006118161802,0.05095221675147532,1.0
7.627781300090872,3.553171088982132,1.4977621836791843,8.806167410886967,5.260993030505787,6.118263715665803,0.16147323501073063,0.6929230058043279,1.0
7.172223021111286,5.958194750714018,3.379067647462822,1.5034994803889734,3.0022065792115193,0.14128561209754142,2.164977544365816,1.669724461727461,0.0
8.173255784488786,3.375310114452934,7.778618369454425,0.20772940208309443,3.991000942827938,8.494128550258388,7.823730116085303,2.177511269679063,1.0
9.174569068764436,1.7061356329030997,7.39407513686362,4.108289346153776,0.8155422382672062,1.7800053754168776,2.9597138561991923,4.952040461148951,1.0
3.0068091176622227,0.4652355059565183,6.061875375518138,2.082220083609425,5.586075943135873,6.682295336011935,6.631681925121951,4.647902848274244,1.0
2.8878093924860595,5.064037456522348,2.2351924057383323,5.689115231251623,9.811772390637827,7.832909556038691,9.315299306851458,3.3597568593495297,0.0
7.297516590516909,5.282609244889125,5.134624009553778,4.825404996395301,1.2195175061622066,7.043031664038354,2.8948992582342905,3.089351873636047,1.0
4.339085195525665,1.3389234320935783,1.577592954257443,2.0095302662808336,9.887537381863257,8.59630484775826,5.156710814356925,3.850178990635531,0.0
1.376976728366749,1.4430679509822486,7.730946885060563,2.3010289017278653,7.070156372252124,6.453369491761788,9.116486536995165,0.8520760437740282,1.0
